time,water_temperature,salinity,turbidity,ph,oxygen,ammonia
2807,2021-05-19T18:56:00Z,24.8,34.1,2.34,8.05,5.62,3.0
2808,2021-05-19T19:26:00Z,25.4,34.9,1.85,8.08,6.35,1.03
2809,2021-05-19T19:47:00Z,24.8,34.5,3.26,8.1,6.66,0.33
2810,2021-05-20T18:01:00Z,23.8,33.7,1.63,8.11,6.36,2.97
2811,2021-05-20T18:36:00Z,24.6,34.8,0.54,8.15,6.8,0.99
2812,2021-05-20T19:00:00Z,24.1,34.2,0.97,8.01,6.44,5.8
2813,2021-05-20T19:22:00Z,25.1,34.2,5.14,8.07,6.24,28.65
2814,2021-05-20T19:40:00Z,25.1,34.1,12.42,8.07,6.24,2.85
2815,2021-06-01T18:01:00Z,26.2,33.4,3.79,8.09,5.99,4.36
2816,2021-06-01T18:21:00Z,27.0,33.2,6.53,8.03,5.41,3.26
2817,2021-06-01T18:34:00Z,27.5,32.2,3.78,8.08,5.97,7.63
2818,2021-06-01T19:02:00Z,26.8,34.8,3.98,8.16,6.62,2.19
2819,2021-06-02T18:36:00Z,27.2,32.4,2.37,8.06,6.55,14.81
2820,2021-06-02T19:22:00Z,26.4,35.6,0.91,8.14,6.53,1.14
2821,2021-06-02T19:47:00Z,26.2,35.6,0.95,8.12,7.09,2.94
2822,2021-06-02T20:06:00Z,26.5,35.3,0.81,8.08,6.62,10.87
2823,2021-06-03T17:45:00Z,25.2,34.7,3.5,8.14,6.25,7.67
2824,2021-06-03T18:05:00Z,25.1,33.8,1.66,8.13,7.29,4.97
2825,2021-06-03T18:20:00Z,25.6,35.5,,8.16,6.66,1.78
2826,2021-06-03T18:45:00Z,25.6,35.6,,8.16,6.65,2.5
2827,2021-06-03T19:05:00Z,26.4,34.9,,8.12,6.56,2.75
2828,2021-06-08T18:14:00Z,25.4,34.0,1.04,8.04,6.48,3.38
2829,2021-06-08T18:42:00Z,25.5,33.8,0.84,8.12,6.35,5.06
2830,2021-06-08T19:01:00Z,25.5,34.8,1.34,8.06,6.62,3.9
2831,2021-06-08T19:23:00Z,25.9,35.0,0.99,8.11,6.49,1.0
2832,2021-06-08T19:51:00Z,26.9,34.5,7.9,8.13,6.53,2.93
2833,2021-06-08T20:12:00Z,26.7,34.1,2.1,8.13,6.5,2.53
2834,2021-06-09T18:16:00Z,25.9,34.6,2.01,8.02,5.71,1.0
2835,2021-06-09T18:38:00Z,26.5,34.7,1.34,8.03,5.1,3.8
2836,2021-06-09T19:00:00Z,27.0,34.1,5.94,8.02,5.37,3.42
2837,2021-06-09T19:29:00Z,26.1,35.0,1.29,8.03,6.24,3.49
2838,2021-06-09T19:49:00Z,25.7,34.7,3.64,8.1,6.78,0.28
2839,2021-06-10T18:00:00Z,24.8,33.8,3.03,8.1,6.16,4.86
2840,2021-06-10T18:40:00Z,25.2,34.8,0.83,8.17,6.82,0.47
2841,2021-06-10T19:00:00Z,25.5,34.4,1.01,8.05,6.04,2.34
2842,2021-06-10T19:30:00Z,26.0,34.3,4.65,8.05,5.92,46.73
2843,2021-06-10T19:50:00Z,26.0,34.0,4.95,8.05,5.77,5.42
2844,2021-06-22T18:01:00Z,26.1,33.0,2.55,8.11,5.87,4.88
2845,2021-06-22T18:20:00Z,25.4,31.9,2.99,8.02,5.63,5.19
2846,2021-06-22T18:36:00Z,26.3,31.9,3.1,8.08,6.19,6.47
2847,2021-06-22T18:57:00Z,26.4,34.9,5.03,8.14,6.81,4.21
2848,2021-06-23T18:48:00Z,27.2,31.9,4.09,8.09,6.91,8.52
2849,2021-06-23T19:31:00Z,27.0,34.8,1.2,8.12,6.51,7.03
2850,2021-06-23T20:00:00Z,26.5,35.4,1.68,8.13,7.39,3.24
2851,2021-06-23T20:21:00Z,27.4,35.2,2.29,8.1,6.62,10.5
2852,2021-06-24T17:57:00Z,25.6,35.3,1.62,8.1,6.21,9.07
2853,2021-06-24T18:18:00Z,25.6,32.4,5.38,8.16,7.5,9.21
2854,2021-06-24T18:37:00Z,25.8,34.8,9.27,8.11,6.85,6.16
2855,2021-06-24T19:00:00Z,25.9,35.6,1.23,8.15,6.74,4.1
2856,2021-06-24T19:16:00Z,26.8,34.8,13.0,8.06,6.7,1.62
2857,2021-06-29T18:01:00Z,25.4,34.1,1.22,8.09,6.78,7.84
2858,2021-06-29T18:25:00Z,25.9,34.4,1.43,8.12,6.36,3.27
2859,2021-06-29T18:45:00Z,26.0,35.0,7.32,8.04,6.27,2.1
2860,2021-06-29T19:08:00Z,26.4,34.8,1.68,8.11,6.52,2.15
2861,2021-06-29T19:40:00Z,26.9,34.3,1.83,8.16,6.58,3.01
2862,2021-06-29T20:02:00Z,26.8,34.3,2.48,8.15,6.43,1.11
2863,2021-06-30T18:14:00Z,26.2,33.5,5.74,8.03,5.92,6.43
2864,2021-06-30T18:40:00Z,26.8,35.1,5.99,8.07,6.21,4.6
2865,2021-06-30T18:57:00Z,27.2,34.5,29.9,8.06,5.67,8.59
2866,2021-06-30T19:30:00Z,27.7,35.2,4.96,8.06,6.25,1.57
2867,2021-06-30T19:48:00Z,28.3,35.4,5.83,8.1,6.34,2.04
2868,2021-07-01T17:54:00Z,25.2,34.7,1.31,8.1,5.93,6.45
2869,2021-07-01T18:36:00Z,25.4,35.3,1.44,8.14,6.6,1.31
2870,2021-07-01T18:46:00Z,25.3,34.5,2.73,8.06,6.32,4.26
2871,2021-07-01T19:15:00Z,25.8,34.2,14.4,8.06,6.27,3.67
2872,2021-07-01T19:29:00Z,25.5,34.7,13.23,7.99,6.13,2.23
2873,2021-07-13T17:55:00Z,26.7,33.7,0.92,8.09,5.99,4.37
2874,2021-07-13T18:13:00Z,26.6,32.7,7.81,8.07,5.77,7.33
2875,2021-07-13T18:32:00Z,26.6,34.6,6.12,8.09,5.2,5.07
2876,2021-07-13T18:50:00Z,27.0,35.2,5.14,8.15,6.67,2.16
2877,2021-07-14T19:00:00Z,27.1,33.3,4.16,8.1,6.18,8.68
2878,2021-07-14T19:34:00Z,27.2,35.3,0.62,8.13,6.38,2.71
2879,2021-07-14T19:46:00Z,26.8,34.9,0.84,8.1,7.4,6.21
2880,2021-07-14T20:15:00Z,26.5,35.0,1.19,8.1,6.34,18.59
2881,2021-07-15T17:46:00Z,25.7,35.0,1.85,8.1,5.98,14.71
2882,2021-07-15T18:05:00Z,25.7,33.0,1.71,8.03,6.96,9.2
2883,2021-07-15T18:25:00Z,26.1,35.2,5.57,8.13,6.61,4.88
2884,2021-07-15T18:50:00Z,26.3,35.6,0.68,8.16,6.56,3.97
2885,2021-07-15T19:10:00Z,26.7,35.3,3.71,8.14,6.45,5.11
2886,2021-07-20T18:15:00Z,25.6,34.0,2.56,8.15,6.82,4.52
2887,2021-07-20T18:45:00Z,25.7,34.2,2.55,8.2,6.48,2.67
2888,2021-07-20T19:12:00Z,25.3,35.0,3.32,8.15,6.72,2.5
2889,2021-07-20T19:36:00Z,25.7,35.1,1.01,8.25,6.86,3.01
2890,2021-07-20T20:00:00Z,26.6,34.2,1.27,8.21,6.99,4.68
2891,2021-07-20T20:22:00Z,27.1,34.8,2.11,8.2,6.56,2.07
2892,2021-07-21T18:17:00Z,26.7,34.9,1.07,8.05,5.44,4.78
2893,2021-07-21T18:44:00Z,26.9,35.0,1.46,8.04,5.8,6.51
2894,2021-07-21T19:06:00Z,27.0,35.2,1.11,8.03,5.99,4.81
2895,2021-07-21T19:35:00Z,26.6,34.9,2.34,8.09,6.19,3.98
2896,2021-07-21T19:57:00Z,26.5,35.0,5.67,8.19,6.53,2.1
2897,2021-07-22T17:50:00Z,25.5,34.3,10.63,8.12,5.8,6.25
2898,2021-07-22T18:35:00Z,25.9,35.1,1.12,8.22,6.84,5.21
2899,2021-07-22T19:00:00Z,26.3,35.5,1.82,8.09,6.21,8.19
2900,2021-07-22T19:25:00Z,26.2,34.2,6.8,8.12,6.4,3.84
2901,2021-07-22T19:42:00Z,26.1,35.1,6.32,8.12,6.39,3.64
2902,2021-08-03T18:00:00Z,26.5,33.1,2.51,8.09,6.79,2.65
2903,2021-08-03T18:24:00Z,25.9,32.8,5.1,8.06,5.61,5.54
2904,2021-08-03T18:44:00Z,26.9,34.0,3.98,8.1,5.54,4.41
2905,2021-08-03T19:02:00Z,26.7,34.8,5.98,8.12,6.41,6.13
2906,2021-08-04T18:45:00Z,26.5,32.7,4.14,8.07,6.19,9.47
2907,2021-08-04T19:20:00Z,27.1,35.4,0.96,8.14,6.38,1.55
2908,2021-08-04T19:35:00Z,26.7,35.4,1.65,8.17,7.52,5.1
2909,2021-08-04T19:45:00Z,26.7,35.5,0.71,8.14,6.61,7.86
2910,2021-08-05T17:45:00Z,25.1,34.5,1.14,8.08,5.98,12.87
2911,2021-08-05T18:05:00Z,24.8,32.0,2.89,8.1,7.74,6.0
2912,2021-08-05T18:20:00Z,25.3,34.2,8.89,8.08,6.65,5.65
2913,2021-08-05T18:45:00Z,26.4,35.6,0.89,8.15,6.6,2.51
2914,2021-08-05T19:05:00Z,27.2,34.7,1.36,8.11,6.46,2.08
2915,2021-08-10T18:14:00Z,25.5,34.0,1.51,8.05,6.77,5.08
2916,2021-08-10T18:40:00Z,25.6,33.9,4.45,8.1,6.31,3.41
2917,2021-08-10T18:59:00Z,25.6,35.0,3.69,8.06,6.46,2.41
2918,2021-08-10T19:20:00Z,26.2,35.1,1.67,8.08,6.38,5.76
2919,2021-08-10T19:40:00Z,26.4,34.4,4.02,8.12,6.54,4.19
2920,2021-08-10T19:55:00Z,26.3,34.7,2.24,8.13,6.49,4.19
2921,2021-08-11T18:15:00Z,26.7,35.4,3.57,8.06,6.22,2.68
2922,2021-08-11T18:40:00Z,27.0,35.3,7.13,8.06,6.3,1.79
2923,2021-08-11T18:58:00Z,27.1,35.5,3.03,8.07,6.38,2.45
2924,2021-08-11T19:27:00Z,27.9,35.7,4.77,8.02,6.2,1.96
2925,2021-08-11T19:47:00Z,27.6,35.5,6.39,8.1,6.42,1.25
2926,2021-08-12T17:59:00Z,25.0,34.6,1.17,8.13,6.08,6.29
2927,2021-08-12T18:31:00Z,25.7,35.3,0.65,8.15,6.56,1.88
2928,2021-08-12T18:53:00Z,26.1,35.1,3.01,8.01,6.33,3.65
2929,2021-08-12T19:20:00Z,25.7,34.8,5.86,8.07,6.22,3.43
2930,2021-08-12T19:40:00Z,26.2,34.2,8.77,8.06,5.72,3.48
2931,2021-08-24T17:52:00Z,26.2,33.1,4.43,8.12,6.11,4.04
2932,2021-08-24T18:08:00Z,26.0,33.6,21.1,8.05,6.18,4.78
2933,2021-08-24T18:25:00Z,26.8,33.8,13.23,8.04,5.62,3.98
2934,2021-08-24T18:42:00Z,26.5,34.8,7.31,8.1,6.26,4.14
2935,2021-08-25T18:35:00Z,26.9,34.2,0.89,8.12,6.03,14.43
2936,2021-08-25T19:12:00Z,27.2,35.5,1.47,8.15,6.3,0.91
2937,2021-08-25T19:28:00Z,26.8,35.6,1.15,8.1,6.67,3.36
2938,2021-08-25T19:45:00Z,26.8,35.2,1.24,8.12,6.56,5.13
2939,2021-08-26T17:45:00Z,25.1,34.9,0.83,8.1,5.81,9.86
2940,2021-08-26T18:05:00Z,25.3,34.4,2.02,8.09,6.88,6.04
2941,2021-08-26T18:25:00Z,25.6,34.9,2.38,8.11,6.4,4.42
2942,2021-08-26T18:45:00Z,25.8,35.7,0.64,8.17,6.46,3.85
2943,2021-08-26T19:10:00Z,26.9,35.2,1.93,8.13,6.42,1.55
2944,2021-08-31T18:10:00Z,26.5,34.3,1.88,8.11,6.77,4.53
2945,2021-08-31T18:42:00Z,26.5,35.4,2.82,8.18,6.45,1.73
2946,2021-08-31T19:00:00Z,26.4,35.6,1.61,8.1,5.68,1.55
2947,2021-08-31T19:15:00Z,26.6,35.8,0.88,8.19,6.71,0.34
2948,2021-08-31T19:44:00Z,27.1,35.4,1.85,8.22,6.62,3.57
2949,2021-08-31T20:09:00Z,27.3,35.4,4.32,8.2,6.59,1.43
2950,2021-09-01T18:18:00Z,26.8,34.7,1.78,8.04,5.96,2.62
2951,2021-09-01T18:41:00Z,26.8,35.4,4.07,8.07,5.96,2.33
2952,2021-09-01T18:59:00Z,27.1,35.2,3.03,8.06,5.9,1.0
2953,2021-09-01T19:27:00Z,28.6,35.7,1.9,8.07,6.33,0.59
2954,2021-09-01T19:48:00Z,27.9,35.6,10.6,8.13,6.63,0.28
2955,2021-09-02T17:50:00Z,25.8,35.2,2.08,8.15,5.9,4.22
2956,2021-09-02T18:23:00Z,26.2,35.5,1.48,8.18,6.7,1.38
2957,2021-09-02T18:47:00Z,26.7,35.5,2.93,8.1,6.37,1.84
2958,2021-09-02T19:12:00Z,26.7,34.9,8.22,8.09,5.79,4.24
2959,2021-09-02T19:29:00Z,26.8,35.1,7.75,8.02,5.46,1.7
2960,2021-09-14T18:01:00Z,25.4,33.5,2.52,8.12,6.23,3.87
2961,2021-09-14T18:18:00Z,24.7,33.0,18.17,8.05,5.86,2.41
2962,2021-09-14T18:37:00Z,25.4,34.0,17.63,8.07,5.99,3.28
2963,2021-09-14T19:06:00Z,26.1,35.3,8.89,8.11,6.33,4.11
2964,2021-09-15T18:50:00Z,26.0,32.9,7.59,8.1,6.37,14.77
2965,2021-09-15T19:47:00Z,27.3,35.4,1.01,8.15,6.29,0.72
2966,2021-09-15T20:05:00Z,26.8,35.5,1.21,8.16,,2.68
2967,2021-09-15T20:25:00Z,26.7,35.6,0.91,8.15,6.65,5.9
2968,2021-09-16T17:50:00Z,26.1,35.1,1.59,8.13,6.01,9.83
2969,2021-09-16T18:10:00Z,26.0,34.4,3.1,8.12,6.87,3.63
2970,2021-09-16T18:25:00Z,26.3,34.8,8.92,8.09,6.57,2.51
2971,2021-09-16T18:55:00Z,26.5,35.7,1.11,8.18,6.59,2.58
2972,2021-09-16T19:35:00Z,27.1,35.2,1.95,8.15,6.54,0.92
2973,2021-09-21T18:03:00Z,25.0,34.7,2.65,8.13,6.49,2.47
2974,2021-09-21T18:32:00Z,25.0,33.6,2.42,8.16,6.38,4.23
2975,2021-09-21T18:50:00Z,25.1,35.2,3.18,8.14,6.47,0.32
2976,2021-09-21T19:11:00Z,25.6,35.4,1.54,8.2,6.59,1.26
2977,2021-09-21T19:35:00Z,26.4,33.8,4.4,8.24,6.81,2.24
2978,2021-09-21T19:48:00Z,26.6,34.4,2.14,8.21,6.46,1.38
2979,2021-09-22T18:10:00Z,25.6,35.1,13.5,8.11,6.08,2.46
2980,2021-09-22T18:32:00Z,25.9,34.7,14.8,8.12,5.99,2.44
2981,2021-09-22T18:52:00Z,26.2,34.9,5.38,8.11,6.23,2.26
2982,2021-09-22T19:21:00Z,25.0,35.6,2.66,8.11,6.25,0.39
2983,2021-09-22T19:41:00Z,25.6,35.5,4.58,8.21,6.62,0.72
2984,2021-09-23T17:55:00Z,24.8,34.8,7.62,8.17,6.21,4.28
2985,2021-09-23T18:35:00Z,25.4,35.6,1.12,8.21,6.55,0.28
2986,2021-09-23T19:00:00Z,25.6,35.1,2.42,8.14,6.38,1.61
2987,2021-09-23T19:27:00Z,25.5,34.6,7.99,8.11,6.22,2.07
2988,2021-09-23T19:45:00Z,25.8,34.6,15.5,8.09,6.07,0.66
2989,2021-10-05T17:48:00Z,25.5,34.1,1.88,8.05,5.71,0.66
2990,2021-10-05T18:08:00Z,25.0,34.3,5.5,8.05,5.71,1.62
2991,2021-10-05T18:25:00Z,25.9,33.9,4.62,8.09,5.22,0.72
2992,2021-10-05T18:45:00Z,26.2,35.4,6.98,8.13,6.38,9.66
2993,2021-10-06T18:55:00Z,26.3,33.2,11.51,8.09,6.39,6.76
2994,2021-10-06T19:30:00Z,26.5,35.6,2.36,8.14,6.29,2.01
2995,2021-10-06T19:50:00Z,26.2,35.7,1.55,8.12,6.83,5.09
2996,2021-10-06T20:05:00Z,26.0,35.5,2.15,8.14,6.51,3.52
2997,2021-10-07T17:55:00Z,24.6,35.4,1.1,8.1,6.09,7.48
2998,2021-10-07T18:15:00Z,24.9,34.7,3.64,8.13,7.38,3.93
2999,2021-10-07T18:45:00Z,24.9,35.3,4.1,8.12,6.73,1.76
3000,2021-10-07T19:10:00Z,25.0,35.9,1.19,8.18,6.72,0.28
3001,2021-10-07T19:34:00Z,27.3,35.4,3.23,8.14,6.63,0.64
3002,2021-10-12T18:03:00Z,25.7,34.9,1.72,8.14,6.58,9.36
3003,2021-10-12T18:40:00Z,26.3,35.1,8.14,8.15,6.32,4.91
3004,2021-10-12T19:04:00Z,26.1,35.3,4.17,8.16,6.61,0.3
3005,2021-10-12T19:28:00Z,26.9,35.4,1.12,8.21,6.49,1.18
3006,2021-10-12T19:50:00Z,27.3,35.0,8.05,8.22,6.63,2.82
3007,2021-10-12T20:17:00Z,27.5,35.6,2.61,8.22,6.51,0.44
3008,2021-10-13T18:15:00Z,26.9,35.5,4.93,8.11,6.11,0.28
3009,2021-10-13T18:45:00Z,27.2,35.5,9.82,8.11,6.24,1.5
3010,2021-10-13T19:00:00Z,27.2,35.0,20.43,8.08,5.71,4.95
3011,2021-10-13T19:33:00Z,26.1,35.6,3.74,8.14,6.42,0.56
3012,2021-10-13T19:47:00Z,26.6,35.8,2.89,8.22,6.66,0.32
3013,2021-10-14T17:50:00Z,25.5,34.8,0.78,8.18,6.02,2.59
3014,2021-10-14T18:25:00Z,25.8,35.5,1.22,8.22,6.72,0.28
3015,2021-10-14T18:49:00Z,25.8,34.5,1.95,8.13,6.52,2.14
3016,2021-10-14T19:17:00Z,26.0,35.1,9.19,8.14,6.28,2.25
3017,2021-10-14T19:35:00Z,25.4,34.8,12.1,8.13,6.88,1.18
3018,2021-10-26T17:52:00Z,25.7,35.4,1.14,8.14,5.62,5.07
3019,2021-10-26T18:11:00Z,23.9,34.1,12.33,8.04,5.91,4.47
3020,2021-10-26T18:26:00Z,25.0,34.0,6.48,8.11,5.4,2.03
3021,2021-10-26T18:42:00Z,24.7,34.5,4.6,8.16,6.09,3.35
3022,2021-10-27T18:30:00Z,26.3,34.9,2.74,8.15,6.01,12.1
3023,2021-10-27T18:55:00Z,26.7,35.8,0.6,8.19,6.37,2.3
3024,2021-10-27T19:20:00Z,26.5,35.8,0.67,8.17,6.71,3.36
3025,2021-10-27T19:40:00Z,26.5,35.8,0.61,8.18,6.38,2.53
3026,2021-10-28T17:45:00Z,25.4,35.1,0.89,8.14,5.95,12.33
3027,2021-10-28T18:10:00Z,25.4,34.4,2.01,8.06,6.75,5.92
3028,2021-10-28T18:25:00Z,26.0,35.7,14.87,8.16,6.54,7.06
3029,2021-10-28T18:50:00Z,26.2,36.0,0.63,8.2,6.52,1.13
3030,2021-10-28T19:10:00Z,26.5,35.4,2.22,8.17,6.48,1.68
3031,2021-11-02T18:10:00Z,26.2,35.3,1.42,8.22,6.65,8.98
3032,2021-11-02T18:44:00Z,26.0,33.3,7.69,8.2,6.72,3.29
3033,2021-11-02T19:08:00Z,26.8,35.5,3.48,8.21,6.64,3.29
3034,2021-11-02T19:34:00Z,26.5,35.3,7.63,8.2,6.65,2.78
3035,2021-11-02T20:00:00Z,26.5,34.7,2.85,8.21,6.68,5.1
3036,2021-11-02T20:22:00Z,26.7,34.3,2.66,8.19,6.51,2.9
3037,2021-11-03T18:15:00Z,26.2,34.4,0.84,8.07,6.18,2.76
3038,2021-11-03T18:42:00Z,26.4,35.0,3.19,8.12,6.02,5.42
3039,2021-11-03T19:01:00Z,26.5,35.1,2.53,8.13,6.17,2.17
3040,2021-11-03T19:36:00Z,28.8,35.3,0.97,8.1,6.23,2.13
3041,2021-11-03T19:54:00Z,27.6,35.4,3.06,8.16,6.59,0.75
3042,2021-11-04T18:00:00Z,24.9,34.7,16.63,8.16,6.59,7.0
3043,2021-11-04T18:40:00Z,26.1,35.4,1.38,8.2,6.69,0.99
3044,2021-11-04T19:05:00Z,26.3,35.0,3.57,8.17,6.71,2.95
3045,2021-11-04T19:35:00Z,25.7,34.8,17.07,8.14,6.7,2.96
3046,2021-11-04T19:55:00Z,26.3,35.3,4.08,8.26,7.16,1.34
3047,2021-11-16T18:00:00Z,25.9,33.7,1.94,8.11,5.88,4.58
3048,2021-11-16T18:18:00Z,25.4,32.7,12.53,8.05,5.99,17.91
3049,2021-11-16T18:39:00Z,26.3,33.5,4.86,8.06,5.77,6.53
3050,2021-11-16T18:55:00Z,26.0,34.6,4.83,8.12,6.49,6.38
3051,2021-11-17T18:30:00Z,26.5,32.3,3.0,8.08,5.99,19.59
3052,2021-11-17T19:10:00Z,26.7,35.2,0.63,8.16,6.51,81.74
3053,2021-11-17T19:20:00Z,26.8,34.6,2.51,8.12,7.62,4.93
3054,2021-11-17T19:42:00Z,26.9,34.4,0.84,8.09,6.54,8.29
3055,2021-11-18T17:50:00Z,26.2,34.9,0.72,8.12,6.04,13.2
3056,2021-11-18T18:10:00Z,26.3,34.3,0.95,8.07,6.77,6.16
3057,2021-11-18T18:30:00Z,26.5,34.6,3.74,8.12,6.42,23.61
3058,2021-11-18T18:50:00Z,26.1,35.4,0.62,8.17,6.63,7.78
3059,2021-11-18T19:10:00Z,26.7,34.7,1.55,8.14,6.56,2.0
3060,2021-11-30T18:10:00Z,24.9,35.1,1.77,8.15,6.74,2.17
3061,2021-11-30T18:42:00Z,24.9,33.3,6.01,8.15,6.7,2.21
3062,2021-11-30T19:05:00Z,24.8,35.1,1.77,8.13,6.94,0.99
3063,2021-11-30T19:36:00Z,25.5,35.6,2.19,8.18,6.75,0.75
3064,2021-11-30T20:04:00Z,26.5,35.3,2.17,8.17,6.67,2.96
3065,2021-11-30T20:29:00Z,26.3,35.1,1.4,8.19,6.69,0.51
3066,2021-12-01T18:11:00Z,25.7,35.3,2.65,8.06,5.84,2.75
3067,2021-12-01T18:39:00Z,25.6,34.8,14.27,8.06,5.41,4.18
3068,2021-12-01T19:00:00Z,25.8,35.0,5.88,8.07,5.49,5.91
3069,2021-12-01T19:27:00Z,25.8,35.5,1.38,8.1,6.35,1.93
3070,2021-12-01T19:45:00Z,25.9,35.8,6.1,8.2,7.06,1.38
3071,2021-12-02T17:55:00Z,24.2,34.2,6.2,8.19,6.59,2.86
3072,2021-12-02T18:32:00Z,25.6,35.6,0.7,8.2,6.74,4.1
3073,2021-12-02T19:00:00Z,25.6,35.1,3.17,8.12,6.67,1.56
3074,2021-12-02T19:28:00Z,25.1,34.7,5.22,8.1,6.41,2.78
3075,2021-12-02T19:46:00Z,25.6,34.9,5.17,8.14,6.87,0.28
3076,2021-12-14T18:03:00Z,24.6,32.2,46.0,8.11,6.26,16.2
3077,2021-12-14T18:22:00Z,24.4,33.3,41.8,8.03,5.92,35.19
3078,2021-12-14T18:38:00Z,24.9,30.1,6.58,8.0,5.67,26.2
3079,2021-12-14T18:51:00Z,24.9,35.0,4.78,8.14,,8.07
3080,2021-12-15T18:45:00Z,25.2,33.6,3.74,8.1,5.58,16.99
3081,2021-12-15T19:19:00Z,24.9,35.0,1.91,8.14,6.55,9.22
3082,2021-12-15T19:40:00Z,25.1,35.0,1.93,8.12,7.59,7.69
3083,2021-12-15T20:03:00Z,25.6,35.0,1.12,8.09,6.5,6.04
3084,2021-12-16T17:55:00Z,24.6,35.5,1.29,8.13,6.12,8.45
3085,2021-12-16T18:20:00Z,24.3,33.9,4.65,8.04,6.9,5.01
3086,2021-12-16T18:35:00Z,24.7,35.0,4.99,8.13,6.61,3.54
3087,2021-12-16T18:55:00Z,24.8,36.0,0.9,8.21,6.76,2.41
3088,2021-12-16T19:20:00Z,25.6,34.6,13.2,8.12,6.55,3.47
3089,2021-12-28T18:25:00Z,23.1,35.1,1.05,8.06,6.93,1.83
3090,2021-12-28T19:22:00Z,23.7,33.7,7.05,8.13,7.05,2.99
3091,2021-12-28T19:47:00Z,23.9,35.2,3.81,8.13,6.96,1.09
3092,2021-12-28T20:17:00Z,24.5,35.4,2.34,8.14,6.99,1.01
3093,2021-12-28T20:37:00Z,25.1,34.7,1.48,8.15,6.95,2.35
3094,2021-12-28T20:55:00Z,25.2,34.8,5.42,8.15,6.82,0.28
3095,2021-12-29T18:10:00Z,23.9,33.2,2.64,7.97,6.5,8.1
3096,2021-12-29T18:34:00Z,23.8,35.1,4.24,8.02,6.42,1.76
3097,2021-12-29T18:55:00Z,23.9,35.2,4.43,8.03,6.38,5.33
3098,2021-12-29T19:25:00Z,23.6,35.3,2.86,8.05,6.53,2.28
3099,2021-12-29T19:46:00Z,24.0,35.3,7.13,8.07,6.83,2.38
3100,2021-12-30T17:58:00Z,22.9,24.3,4.15,8.13,7.18,2.52
3101,2021-12-30T18:35:00Z,24.0,35.5,0.69,8.13,6.96,0.47
3102,2021-12-30T19:00:00Z,24.0,34.4,2.47,8.07,6.87,1.53
3103,2021-12-30T19:25:00Z,24.0,34.5,10.24,8.09,6.85,2.92
3104,2021-12-30T19:45:00Z,24.2,34.9,6.72,8.14,7.18,2.66
3105,2022-01-04T17:55:00Z,25.0,35.3,20.93,8.1,6.51,6.06
3106,2022-01-04T18:20:00Z,24.6,35.2,40.47,8.08,6.68,4.83
3107,2022-01-04T18:40:00Z,24.5,34.7,21.03,8.08,6.53,5.58
3108,2022-01-04T18:55:00Z,24.6,34.7,9.98,8.12,6.73,5.55
3109,2022-01-05T18:13:00Z,24.6,34.7,4.85,8.11,6.15,14.6
3110,2022-01-05T18:49:00Z,24.9,35.4,1.58,8.17,6.7,0.98
3111,2022-01-05T19:13:00Z,24.8,35.3,1.61,8.08,7.07,3.1
3112,2022-01-05T19:34:00Z,24.9,35.3,1.76,8.1,6.51,3.07
3113,2022-01-06T17:45:00Z,24.8,35.3,1.6,8.08,6.04,7.73
3114,2022-01-06T18:05:00Z,24.7,34.9,7.18,8.02,6.33,9.49
3115,2022-01-06T18:20:00Z,24.7,35.1,9.62,8.11,6.61,3.43
3116,2022-01-06T18:40:00Z,24.7,35.4,4.2,8.13,6.86,3.37
3117,2022-01-06T19:00:00Z,25.0,35.2,22.23,8.12,6.48,4.87
3118,2022-01-18T18:13:00Z,23.9,35.7,1.11,8.15,6.94,1.9
3119,2022-01-18T18:40:00Z,24.4,35.1,4.05,8.14,6.87,2.92
3120,2022-01-18T19:05:00Z,24.4,35.4,1.41,8.15,6.91,0.5
3121,2022-01-18T19:30:00Z,24.6,35.5,2.11,8.18,6.84,2.51
3122,2022-01-18T19:52:00Z,25.3,35.4,3.76,8.19,6.66,4.0
3123,2022-01-18T20:16:00Z,25.1,33.9,1.02,8.19,6.85,0.6
3124,2022-01-19T18:13:00Z,24.1,34.9,4.21,8.09,5.76,2.48
3125,2022-01-19T18:38:00Z,24.4,35.2,8.49,8.08,5.56,3.41
3126,2022-01-19T18:54:00Z,24.8,35.0,7.13,8.07,5.37,2.46
3127,2022-01-19T19:21:00Z,25.7,35.7,1.37,8.17,6.32,1.84
3128,2022-01-19T19:40:00Z,25.6,35.8,5.7,8.17,6.79,0.32
3129,2022-01-20T17:55:00Z,23.2,35.5,5.63,8.16,6.67,2.7
3130,2022-01-20T18:40:00Z,24.5,35.9,0.62,8.21,6.93,2.86
3131,2022-01-20T19:05:00Z,24.6,35.4,2.16,8.13,6.78,2.7
3132,2022-01-20T19:27:00Z,24.3,35.3,11.27,8.13,6.74,1.76
3133,2022-01-20T19:42:00Z,24.7,35.1,5.89,8.15,6.72,1.15
3134,2022-01-25T17:55:00Z,23.4,33.9,4.12,8.14,6.58,6.29
3135,2022-01-25T18:07:00Z,22.5,34.1,22.43,8.07,6.79,3.54
3136,2022-01-25T18:29:00Z,23.3,34.4,16.33,8.11,6.51,4.08
3137,2022-01-25T18:45:00Z,23.4,35.3,16.5,8.12,6.8,2.16
3138,2022-01-26T18:30:00Z,24.1,33.5,3.08,8.1,6.55,9.74
